,newid,event_code_new
8474,1787323.453,Sl.fs.S.ccSS
8475,1787374.532,fSssssssbbbclbsf.spfs.s.ff.bssfs
8478,1788036.083,ppppplp.p.bSS.bbb.
8480,1788149.89,bSlbblSsbbcSccssspp
8482,1788303.158,bls.sppef.p
8484,1788480.347,.pssspsss.p.b
8491,1790392.683,cbbSb.b.bb.b.b.
8493,1790409.819,.bbb.bbbc.pepep
8497,1791776.116,.ppppppSSSSpppbbllssc
8499,1792411.241,s.sssfff.b.sss.sfs.s.s.f.ps.bb.ccccccb.cc.f.sss.fssc.sbbbccccb.f.ps.f.p.pc.cf.f.cc.i.f.s.ss.ss.ffsnb.c.bc.
8500,1792691.289,l.bb.SpppppppS.
8501,1792763.099,bbwlbbpw.p.p
8502,1792825.409,b.bbbpepepppp
8507,1793941.166,swss.swsssssssssssssssspbsssssswsssssssswssssssssssssssspsssss.ssss.wsssssssssssspppsssss.
8508,1794247.646,b.lbbsSSs.bSsssnnn.f.ff.sfb.bbbbbsSbssbb
8510,1794598.093,.fb.pepbbb.
8511,1794884.354,pppppppfb.bbbbf.ppppppbfbbf.bf.bspss.b.ifbsf.fp.s.
8513,1795395.673,.Ssp.bssSpsssspSssepSssbssssssppplppwsswpwsSp.S
8514,1795557.505,bbbspppsbbbbbbss
8518,1796084.512,p.f.b.cf.b.ff.bfffp
8520,1796557.191,.pepspppppp.
8521,1796900.043,.wslspspwwssspw
8522,1797078.69,Ss.f.bb.bbbfbb.
8527,1798217.716,fSpspSpppppSppppppSpsp.
8530,1799434.093,bbbbbssSSpSSsppSsSs
8532,1800824.19,.SS.pppSlpSfSsSSspSsSp.SsSsSS.fSS
8536,1801912.645,.v.c.beeplbbbc.b
8537,1802399.317,bbbpepSppsssssppppswsppppbssswbppsss.pbb.pbbbSwwpwSeweSsspppppSwpp.p
8539,1802518.433,.cccbnn.cccccc.bn.b.bb.c.f.ppcccccccccc
8541,1802830.179,ppbb.b.bbnb.
8542,1802830.552,.t.teSs.t.fs.S.bbSSS.pp.SSp.SfSspnn.b.nb.bb
8544,1803232.236,lspp.bbblwsl
8545,1803260.376,bbb.ccSfspSpsspp
8546,1803400.028,.n.fpfb.bifpppp
8549,1804273.999,SS.SssSsSSssSSsSsSSc.S.Snc.nnnnnnccn.n
8550,1804349.562,swp.pspw.wssepp
8553,1804522.783,b.p.b.ssssbbb
8555,1804724.68,.lbbb.pssspsbfssebl.bcfbbb.
8557,1805462.069,SssssSSSSSssSsSSp
8560,1805787.208,bbttt.i.tnnnnnnnttnnnnn.t.ffnttbb.tttttttttttttttttttttttttttfbbbbb.fs.ffttttttttttttf.ff.fttnnt.n.bt.b.b.ppb
8564,1806390.374,.SfSffsSSSfssSsSsSS.SSssS.ppssssSSpssSSSSS.S
8565,1806788.84,.bppppbb.bb.bppsp
8567,1807677.653,sspf.sspf.sbfpfbn.p.nnfpfs.bssf.bccb.sp.lbbb.bssssssssfsssssbl.lb
8568,1808102.676,Sl.lSb.s.ss.b.nnbbcbb
8569,1808550.935,c.pblbbbbbbbllllbbl.bbbb.lllblllslb.bb.bbbbbfflbbflffbbbb.e.bbbb
8571,1808664.99,ssswssppwwwswspp.wpwp.e
8574,1808986.436,.Ssst.tbf.b.b.b.p.bbsSsSSt.t.ssss.bbf.c.
8577,1809524.214,ss.s.sls.bbSSessbs.b
8583,1810622.993,wppwps.pww.pwp.ws
8585,1811650.67,.fbnfbps.sssfspss.fpf.sf.s.
8586,1811721.059,bb.bbb.bbbbc.spc.ssc.
8590,1813013.437,bb.cbbbbnnbcc.bbbb
8595,1813269.858,.sb.b.f.b.f.bibb
8598,1813398.311,.SSfswppwpppswpffppppppsp.SpSnnnccsswsssSfSSfsssssf.b.fb.f.p
8602,1814004.821,.ccccccb.ccccccccc.bb.b.nb.sp.p.fpb
8603,1814151.788,.b.fnsSSsblbbbbn.b.cbbnbbbbbbbb.bbbnn
8605,1814596.066,e.psp.ssb.ss.p.nbbb.
8608,1815367.523,.ssl.bb.b.ssessb
8614,1817167.769,cbbbffsfsf.ff.fsn.ssf
8618,1817361.959,wpswppppswssswwsppwssw.b
8619,1817403.357,fcc.ccc.c.c.n.bccc.
8623,1817752.868,sSsSpSsSpSSpSSSbsSpppppsSppsSSssssp.pf.fsssfff.b.fnn.ssnnnnp.nnn
8625,1818363.001,SbblspSSsSpppppp.pSess
8627,1819267.189,Slppp.epppppp.pppp.pp.SSwwwps.wsp.swwp.pwws.pwswss.swpwspsws.psw.spppwspw.pw.bfsssspwpswwss.swsswspppl
8629,1819438.562,pssSsSSsbb.ss.sssspss.ppsssssSsSsSsspp.S.SssSpssssp.bb
8632,1820998.141,f.b.bs.ppSSsSbcbblsn.b.b
8633,1821530.261,.lp.ppswppppspwbbb
8634,1821899.158,.fsnc.ttt.ttttc.p.ts.s.b.nfnfbnttfb.f.c.c.sf.bbbbbbbblf.sf.f.p.ns.fpsf.sfss.sppppssppsppsfstb.bnf.ft.tttsf.fnnfbbb.b
8636,1822885.135,.bbwpsppSlSslS
8638,1823426.574,bcccsSSscpbb
8640,1823598.705,ss.p.Sbblp.p.bbSssfs
8641,1823990.066,ssslsSspppSlsssss.
8644,1825090.121,pfssc.pp.pwpppp
8645,1825473.807,ccSp.ss.c.cbbb.S.
8647,1825729.599,wspsssssssswssssswssp.pwsp.lssspswssspp.sws.ss.s.pppllss.p.psp.f.ssswssss.S
8648,1826007.501,Spp.fbff.bb
8650,1826445.055,.bb.b.b.S.lb.
8654,1827862.915,.cc.bbnn.nnnnbpsccccc.nnfc
8659,1828326.765,b.bnttttttttftt.f.t.bb.wspwspsSsw
8661,1828464.977,sssp.sssspss.spss.sspSpSfssSssSsS.sSpsSspSSSSsSsSSsSpsSsSssSsSssSsSp.pspsps.pss.p.bbbs.f.ssf.sfsppps.bp.ccccccccc.f.f.bccsp.c.
8662,1828567.632,.bbbSsspSpppsssnbbb.n.nn
8666,1829517.093,.fbbpppppbfppe
8667,1829546.951,.fff.p.i.bn.i.
8670,1830218.043,sSsSS.SsSlSbblSp.psSsSS.SSpsSsspSppsSsSpSsSS.SSsSpppSsppSSpSlbpsspSsSsSSpSpsSwppssSps
8672,1830441.258,S.pp.p.bbbS.Sb.cs.SSlcc.SsSllsspp
8673,1830509.915,lebbbpbbfpbbbbbppb
8674,1830539.689,sSSSSspspSsSblbbb
8675,1830552.467,.fpppssspfspsfs.pssbbbfspppp
8677,1831251.043,blpspssssbbppsssblbpwsswswsssslsssssswssp.pp.sp.ppbbsswsppppppsspspsspspswlbe
8679,1831338.862,pp.SsSSSsSsSssSSsssSssSsSssSssssSssSSSssSSsSsSSSSSssssSsSsSssSSssSsSsSSsssSsssSSsSsSSsSsSsSSsSsSsssSSSsS.sSSSspSsSSS
8680,1831526.3,sSsS.sppspps
8682,1831831.657,b.bb.bfes.bb
8683,1832627.873,bbbbbbsssss
8684,1832664.213,.SSssSsSsS.b
8686,1833653.953,es.p.b.fpppssssssff.pfbsss.ppppppp
8688,1833854.914,.bb.i.SspSpSpp.nff.f.ppp
8689,1834056.28,bssspblSpbelsl.p.ccpl
8690,1834206.306,.bbpwpwbs.fb.ffs.sbp
8691,1834439.258,b.sn.b.f.fssp.cc.f.nnnnn.ccccc
8694,1834907.616,.slbb.bbbb.bb.p.fs.bs.f.pfppp.f.ff.p.f.p
8696,1835817.383,.pS.sSpppSpSsSpllS.
8698,1836472.643,.pp.p.bbssspp.spsspp.s.i.i.b
8699,1836730.433,cccccbbcbbn.c.b
8700,1836739.206,.c.cc.bblSbbbb.
8701,1836866.923,bbspp.spppS.SpssSsSwspfswssssspS.bbsb.
8702,1837113.216,b.fbbbb.spSSb
8705,1837967.392,nnfb.fSSS.p.ssspppppbvbbbb.f.fffbbffppbbbpbb.nv.n
8706,1838429.263,sess.ppp.ncbs.f.bfs.ss.pbfSeffff.wssp.
8709,1839208.147,.bb.b.b.bbb.b.ttssspfSSpp
8710,1839451.529,SbpwssswfpSssSS
8716,1840241.239,bbb.bbbbibbpc.f.cf.wep
8717,1841242.43,lSsSpppsSssSSpSpSssSlSspp.sspsSsSSSp.p.spss
8718,1841409.891,pppppppspsss.bb
8719,1841867.524,.ppSffS.ssp.ppsf
8720,1841920.526,bcc.lb.bbssSsbfssSwbb
8721,1842163.005,l.sssssbbfbbbsesbbswssssssfbfsssssbbswSssss.
8722,1842294.578,lSsspppsSSllbbSlbbbbb.b.c.cSSccS.SS.cccc.l.
8724,1842564.684,.sSSpsSpSSSSSsssSsSsSsppSssSp.pppSSpSSSsssspssSSSlb
8726,1842898.736,nsfpnppSfbbbbv.b.nbfn.nf.bbbbbbbSnpp.nnn.
8727,1843256.177,esss.ppSSSppppppp
8730,1844624.43,ssss.f.fs.p.pp.p.fffff.blfs.bbc.bbf.bbfsfsbbssbbbbssfs.pf.pcs.spppfbccfpps
8732,1845469.284,ffs.ppps.ppfsspss
8734,1845581.299,bSspwwSSsssSsSssspspppsssppfbblppp.p.pssSppsSpp
8735,1845694.017,b.bsbbppSSSSpSfSffSsppSsssssssfsbbbnnbbbb.cssssp.S.
8736,1845701.048,Ss.lbSfsssssssp.pp
8737,1845744.848,.b.SssssSSssSSsssS.sSbnnpfSspS.SsSfSSpSppplbsS.s.s
8739,1845911.122,spsss.sswsSppssSsSssSsspsSssSSpsSSssfese.pwssp
8741,1846040.846,bbbpeb.b.bbv.bb.pf.nn
8742,1846200.009,ppwSeSbbewss.ess.psSlSpsssbbSSppppp.
8744,1846616.031,.cScS.ScS.SsssS.bb.p.bbb.bbbb
8746,1847811.639,.csbspp.s.bs.ss.sw.scl.se.sesb.l.ppplb.lbbbb.bllffpppppfbfbbfswppppppb.
8748,1848189.537,ppwspsppp.pppppswpp.
8749,1848197.216,bisfb.lSl.l.cn.flbsw.ppp.pf.p.p.p.pp.pp.p.p.p.fn.f.ssp.fn.bbf.fbbibbbffnibfbf.ff.b.bfs.nf.bf.bf
8751,1848404.408,lSlppSSsSscff.
8752,1848574.374,.bbsssbbbbbsssssesss.sn.nfb.bb.pbb
8753,1848733.583,pppwspppswp
8755,1849120.893,SSsSsssSsSSSSSsss
8758,1849429.24,lc.l.lbfbbfbb.bnn.bb
8759,1849527.042,tbbb.bewsss.Sp.p.p.b.bbbb.sblfbb.
8761,1850418.714,bbbbbbbbbbbSsSf.fSsffsssSsSSsS.pf.p
8762,1850513.644,.sSsspspsSsSSp
8763,1850642.506,Slc.lb.eblbbbfssssssswpsslbbpppwss
8765,1850744.528,fec.cc.ccccbbbbf.fb.vb.bc
8766,1850890.908,.bb.bbssp.sppbbbbnbbbbbbb.llbbbbbbbbbl.bbbbc.cbbb.bbbb
8767,1851126.957,b.f.s.pp.fp.ffpp.pppf.
8768,1851224.541,sspsssssspswpp
8771,1851912.164,nnnnnn.bs.bs.spppppnbbff.s.
8772,1852050.168,.bbbttbbbbpppbttbbb.nttttttttn
8776,1853515.888,b.btnb.tbb.bb.b.bb.nttttftbb.ftttttbbbt.bbbltbtbbb.ttt.f.c.fttt.ctii.t.btbbbbbbb.bttt.btbbbbbttt.ccc.bnbbtbtttbbbttfbttttttb.bbbbbttb.bbbb.pnfb.f.f.s.ttcn.b.b.bb.btttt.bn.n.t.tbb.nbbsp.bbni.n.bb.b.b
8780,1854501.627,.p.p.ppp.ppppppSpsssffsspsb.
8786,1855182.336,.sp.p.bbbbb.
8787,1855447.87,.t.b.nf.tbb.bt.bvb.b.bb.ttbb.b.b.bb.bb.bn.b.t.t.t.t.b.b.sfcc.sss.c.bcff.fn.ppps.f.p.b.spb.b.b.ccffb.fnn.
8788,1855501.402,ssssspplsssp.
8791,1856666.771,ssswssss.sspwssppp.ppwspssps.sspwspssp.wsswssswpwssssssss.pssp
8794,1857255.651,sSsSsSssSSssSSSssSSSSSSSsSsSSsseSsSsSS
8797,1857342.729,pwsppwswswpspspsppw.swspswswpwpssw
8798,1857850.319,lSsSl.pppppppbb.s.sppibbbsssb.ffbbbbc
8800,1857953.98,.bspsfpcblbsppppS.llbsppppepppsbsseppp
8801,1858096.905,.cl.l.lblbbbbbffflpbbssppsbpspsss.bb.sppls
8804,1858940.26,.bpc.bc.S.nbbv.sssb.nSS.ccS.bSSSbpc.
8805,1859331.867,.pppswsssssssSpppppspplSb
8806,1859998.191,lswlpsw.pp.l
8808,1860417.956,ssspbppspsspb
8815,1862163.269,bbeessbbsss
8817,1862464.854,bb.fpppp.nbb.b.nnn
8820,1862676.246,pppppepslb.pp
8822,1863024.3,spppppS.lpsp.pf.
8823,1863546.46,.SswppwpppSsSpSpSsSsSSssSp
8824,1864183.992,f.f.pf.ppspfsfbb.s.pssppsspssp.sppppf.sp
8825,1864820.705,b.pbb.bbbb.b.ssp.ppp.ssp
8835,1866475.027,fssssssssss.
8837,1866541.021,.sSpSSppssSpecSsSs.SSsSsSSSssfsSsSsSssSsb
8839,1866709.79,f.SSSp.sssppSc
8840,1866767.979,.ps.p.spppspssssppeppnn.bbbnn
8843,1867198.371,.nnnnnnSbbpSfsss
8845,1867704.852,ssspsppsp.sss.bnbbb.f.
8848,1868969.398,sbbsSseSSpSSSsSsS
8850,1869846.387,ccc.c.ftfff
8854,1871187.198,pSsssssssssps.cccbsslsbbpssssSspSSssffssspbbbbff.
8855,1871415.689,spsppesp.sspppp.b
8856,1871434.585,SSbbbb.bbc.SlSlbpspfb
8857,1871448.592,lesssssflspbbseepppeeesswppwpppSpSwpSsSff.c.sp.ffff.bbb
8860,1872312.343,bbbbbb.bbb.vp.p
8861,1872731.587,.sssss.ss.s.ss.
8863,1873034.402,spspp.ffSppfbfpppppbspsp
8865,1873221.616,fffweSbbbpwc
8866,1873440.519,.s.ssSpsppppp.S.
8868,1873811.558,pccbn.ps.pspcf.spbbf.p.p.pspbbfp.p.p.f.spspspsp.f.ppp.cb.p
8869,1873989.78,b.Sc.b.SSlppsssSb.
8870,1874134.638,bb.bbbbbb.bbbbb
8872,1874829.06,.c.b.lessppsppppbbbb
8873,1875092.005,sbbsSSssSsSSpSpp.spbSsppssspsspsssssspps
8874,1875483.417,SSSsssSsp.sppplssp
8876,1875786.348,Sc.lbsSSssSSsSpp
8877,1876099.552,.sssspSspppspspsw
8879,1876868.121,lssssssssssspp.wssssssssssblbc.blbblbbbb.ssppppsppssseespspsss.bb.blbbbb.blbbbbbblfffbbb
8880,1876950.315,.c.SSbSwsssf.p.sfp.s.sppsssssspsssss
8883,1877721.571,sspppppsSppsppSpSSsSsSSpsssssssSsSssssSpnbb.ppbbbbnfsf.sssspspp
8884,1877823.886,bSfSSffsffwwswss
8885,1877891.468,SpSpspSSsSppSpsSspsSSpSsSsSSppSsSSsSsSsS
8889,1878993.67,bbbbbbb.ssssbSbbbls
8890,1879222.239,p.bpsppspppsswppsswpw.pSppwpwss
8893,1879706.108,.ppspsssssss
8900,1881066.794,.wssssp.f.f.
8901,1881243.866,sbs.sps.bb.ps
8904,1882523.568,SfSf.S.b.sSs.c.S.lllc.nn.sps.p.
8905,1882569.958,SsSS.SbbSbSfS
8909,1883397.438,.S.bbbswSpwssswstnccbc
8910,1883759.289,.sSp.sssSpS
8915,1884395.224,fepsspswwpw
8918,1885342.593,SSessssSeSsSsSfesSSepSsSSSSfSsbsS
8920,1886516.195,ssSssspwssppSpS
8921,1886921.306,.c.cSsbbbbbbb.
8923,1887457.781,bbillbbblnbbbbbe
8925,1888195.691,b.webwsffSew
8931,1888859.817,Sllfssccpcccb.ccbb.f.pfpfspnnswSe.pfbis
8932,1888984.255,Sll.seps.p.SsSspspsSpssspSSsSbSlswSssSsSssSpSSps.lSsllSfSwwSfSsSsSsSsfpssssspppbbbSSfSsSppppSSsSSeppp.SpS.bb
8933,1889147.675,pswsss.cnc.bccc
8936,1889827.359,pbsssslSlSbb.lS.s
8938,1890146.77,sss.psppspsppsppssspspps.sspp.pssspsppssssssppppsp.
8943,1891312.893,esppppSpSsSpsSSsSpSpspppsSssSe
8946,1892137.062,cb.bbbbb.bb.
8948,1892354.223,spbbbsssffffsespppsssssssbbbb.f.nbsp.
8949,1892809.719,.b.ll.bb.c.bb.
8952,1893631.546,bb.cin.lc.f
8954,1894019.251,.S.SSScS.SScssp.SSb.
8957,1894538.417,sssssSpssssssbsssppbbfSfspSs
8958,1894889.357,pbbb.bbiSbbbbbllp.b.SssSp.ps.sfspf.p.b.bf.
8959,1894961.558,vb.bbb.bb.cbb.fpsppf.
8960,1895115.441,SSSeefSsssssssssSsSSSssbb.SSspS.
8962,1896272.86,lbbb.cSflsSlcc.sSfSfSnnnnnnnnnSfssf.
8963,1896316.223,.sppsp.pssssssppwswss.bb
8965,1896455.209,sssspspssssbseep
8967,1896900.008,.lcssssppsss.pp.s
8968,1897249.194,sSsSsSsSsssSSppsSSb
8969,1897365.754,.sS.c.bb.bbn.f.fsppfsf.f.cbcbssp.sb.pp.lbSbb.n.nbb.ccccccccc.fpccccccc.cccc.lbbbn.ccccccc.p
8970,1897493.359,bf.b.bfsspp.ebb.
8972,1898109.862,.cSSS.cS.cS.SSpSc.SScScScScc.ScScc.S.cS.S.ScS.S.ccS.b.S.S.bbS.bScScS.SS.S.cScS.SS.cSb.SS.S.ScSS.S.SSSbb.
8973,1898112.958,bffbsw.f.f.sf.spssssf.ps.b.bp.fif.pbnbi.pf.f.bi.f.sbb.fs.s.s.f.f.f.s.f.pps.bfnbf.ff.s.sssfspppcccfbbb
8974,1898371.177,.SSfffsbbbs
8977,1899860.157,.ssspps.flllf.ffcbn.b
8980,1900591.878,.b.sssssbs.S.fssSssppfffssSpSSSsSsSfsSSssp
8981,1900705.416,lll.b.cssbb.
8984,1901206.602,sSsSspS.S.SSSssSppsss.SsSsSsSsSsSSssSSssSsSsspsssspssssbbbffsssssssssfssffsssssssssp.ps.Sssssspps.pp.pSssp.spppSS.sp.SpssppSpp.S.p.p
8985,1901335.982,p.sppe.pspp.sp.
8986,1901937.881,.fpppsss.f.f.sccnbbf.fp.s
8988,1903411.532,b.llllbsnnbbbbblbblbbnn.bss
8990,1903442.875,f.sp.nnbbfff.b.b.sp.
8993,1904294.672,SffSsssssfSfppp
8994,1904305.876,ppppslssssppwp.ssppppwppwswswp
8996,1904590.605,.SssSSSp.ssp.S.
8997,1905377.47,.b.sffs.nb.vb.b.b.bbbb.fs.fbb.bb.bbb.bb.b.b.bsffinbnnf.fsfsnfs.p.b.bnnnn.f.bcf
8998,1905413.587,.w.pp.bbespsss.pw.pp.SbSbbfs.pspp.lbbble
8999,1905590.701,SweSwbbbblfsssSsSspbb.
9000,1905643.656,.fwpSpppplblsss.ppbbbslpspppspppppssppp
9001,1905677.957,SS.bbSlfSpSSfssffsssbfSpess
9003,1905919.365,fb.p.bibb.f.p.fp.ffs.bb.
9004,1906374.409,lws.cffssp.sppppspspp
9009,1906996.458,lSsSplSsp.pSSp
9011,1907204.39,.bbppsssspSl.pflpSSSs
9012,1907259.31,.c.bbb.bbb.bbb.bbbbb.
9014,1908117.849,bbffsfsss.bb.
9016,1908853.054,SffSbSSf.Ss
9018,1909039.98,lcbc.bbblbffse
9019,1909048.99,.bb.swlsbbbbbbl.bbbbb.
9020,1909299.316,SssSSfssbpsppppppppbbssfsp
9024,1909796.814,.ewssspwpwssbb.
9027,1910251.072,sspssppspf.fb.s
9028,1910454.906,.SesssSsSSsSSSSSppsSsSsSpsspssS.SpsppSssSSssSssssS.S.
9029,1910674.474,lbswsssspssssw
9032,1911086.519,cS.bbblSsSsbbbbbbb.
9033,1911511.58,SssSSsSSsSssSSsSSs.S.llsSpspppppfSppppsSSp.spSSSspppppp.sppSSpslpsSp.sSpSsSSsSsppSsSSSsSSSpSpSSpsSSsSSpsSsSpSSppsSssSsSsSSSsSpSSpsp.sSSSSppsSsSpsSSsSsSsSp.pssSsSssSSslSSsSsbnnnnn.ccccnn
9037,1912572.058,p.p.ff.bb.bbSbc.bbbSbb
9041,1914448.356,.cll.ccccc.cc.ccccslcc.cllcl.ccc.lbbbb.cc.lbl.cccb.lblbbcc.llcccccccccccb.cccc.ccccfc.cc.ccc.ccbf.cccccc.cccccccc.ccc.cc.ccbbc.ccscc.ccccccc.cccccccccccccc.cccccccccccccc.cccccccccc.cnnccccpcc
9042,1914537.591,bbnb.bbttf.tttt.tttttttttttttttttbttttb.fttbbtnnbibbnnnnnbb.btbbnn
9046,1915562.414,.SS.SSSbb.SS
9047,1915700.422,.SSSpssSSspSsp.SsSsssSpSsSSpSpSSSsSsSSSsSSSSs.spppsSSS
9048,1915821.414,t.tt.tp.ppp
9049,1915869.513,.s.s.lw.pspp
9050,1916314.624,lsssspsp.ppb
9051,1917077,bnnnn.ccb.nnnnncnbf.fsfswssfpnnnn
9052,1917134.16,efScb.b.n.bc.
9057,1918782.163,sSSSlscbbSSbbbS.SsSsspSSSSSSsppcpSf
9058,1919093.458,.pselbbbbbbbsslsses
9059,1919239,spep.psssss.Sl
9060,1919377.074,fSppSfssssSSssSsSSSsS.SS.ppsssspppS
9062,1919437.656,.bbbbllbbbppSl
9063,1919513.834,b.bcc.bb.lsb
9064,1919527.18,pbbS.sppppspSssssssSpsSppSspppssswppSlSlsssb
9065,1919682.221,sws.nn.c.l.csc.pspwspc.cccccc.ccc.bc.ccccc.ccccccbf.sc.nnnn.ccnncccccnccnn
9066,1919890.083,.psepppnnf.fp.ffpc.
9069,1920501.054,SsSsSpppSpsspsSppwspSssSsssSsSssspSsSpSSspSppSS.SssssssssssssSSSsss.psss.p.sp.s.sswsSSsSppsp.s.w.s.s.ss.ppp.p.pp.pspspSsssppSppsssSsssSs.SSsSssssSsSbsspspppsbspsSsssSSssswppspwspwssSspSss.SswSSsSsSssspssSsSSssSssssSssSSSsssSSSpppsSppswppssppssSpsssspssssspssppsssssspssssspssssspsSppppsSpspsssppsssssSSSSsSssswsssespssspppsppssssspp.sspssssp.pSpppppspsssspsssspppppsppssp.p.spsssSppspSsS.psssspppSpssspsssspsppppSsssSssssspsppspspssppspspssppppsspps.sssssssssSsSsp.sS.spp.p.p.pssSpsp.psssSsSSsSpspsps.spssssps.psppSspsspsppppps.sSpSsssspssSfssssp.ssss.bssbs.sppssssss.sspppspppssppppspspsp.ssppssSSssSSssSssSpssSSSsSsssspsppSsSSSSSpSSspSppppbSSssSssSsSsSs.sssssSss.sp.sSwp.p.S.SsSp.p.p.psssps.sp.
9071,1920700.711,.cssssssssbspsb.f.sbbbfb.bbb.cbbnncbbbbbbcc.fcs
9076,1921428.307,bbbbbbbbpsb
9079,1921834.55,wsbbb.pppwp.wswssp
9084,1923489.105,bpb.Speffff.sc.ssb.cccnnbbc.b.b.sspppp.
9086,1923903.53,s.sppspsppsppp
9089,1924870.62,.p.Ss.S.cccccccccccccbbnb
9091,1925186.203,s.pfffp.ps.pp.ppppffspsss
9097,1925578.974,.lpl.slSsewlpSsS
9098,1925722.566,.b.bssspppspbpssp
9099,1926251.92,bwpc.i.nb.cc
9100,1926330.375,bssscf.pssss.
9101,1926503.14,sS.spsSpSSSSSsSp
9102,1926613.958,bbbbbb.pp.spppbsspsppbbl
9103,1926678.475,c.s.p.spsp.sppfsss.ss.sp.sppspf.pppf.sff.nnf.ff.fcp.SSc.c.c.f.n.nss
9105,1927067.931,sSsSp.l.bb.S.b.b.b.s.pf.f.bfc.SbpbbbbfflS.Sbb.spsb.bbb.bl.psfssppsbpb.b.f
9106,1927165.533,.pppspppsppsssp.
9113,1928833.374,ppssp.ppspppspss.ppsppppsss.ppsps.ss
9114,1928933.221,cS.spSSpSpssssSsSSSSsp.pSpS.pp.lsppsl
9115,1929326.807,.wpp.pspbbbp
9116,1929831.482,sssppwsllsSeSsl
9118,1929936.837,sp.pbb.bpspp.ssss.pp
9123,1931308.922,.S.SSSSsSsSsSspSSsSsSl
9125,1931621.931,.SppSsSSSSsSSf.f.
9126,1931813.965,.S.bbbbbn.icbbbbbbpb.b.
9130,1932274.569,.b.sfs.fp.bblbwslbbbb.fs.bcb.bbbbcbf
9132,1932412.563,spp.ssfssssssssp.ssspppssssw.sbwpp.ss
9133,1932454.729,pps.S.p.pes
9139,1934048.291,.b.fpsss.ss.nb.f.
9140,1934814.57,.bbb.cswpswswsepws.pwpssssse
9142,1935170.637,cl.b.s.flllswecn.
9149,1936759.287,bbbbbbbbblsSp
9150,1936971.205,cbblbbSbcfc.bbnb.ccbc.bb.cnnbbbbvb.
9155,1937342.971,ppsssssspssspssspsssppsesps
9156,1937483.656,.p.ppbswsp.ppsp.ppp.pss.ppsplppppppssssppspppsppss
9158,1937779.016,bSSsSpsssS.bnn.fpe.
9159,1937980.833,.pSSSSSpsSSSeSSpSppsp
9161,1938607.395,.ccnfb.c.ps
9165,1939818.393,.c.bb.fbf.fffff
9166,1940146.717,.sss.f.f.p.pscfbbb.
9167,1940278.993,bbssspppppp
9168,1940514.618,.ppfp.cf.sf.p
9170,1940882.006,Scc.SlSsswpfwes
9174,1941397.632,ccccb.S.sbs.pf.p.f.bfp.fpSsppeppssssssbbs.fffs
9178,1942258.31,b.bbb.bb.bt.f.ttttbbnbtnn.b.bn.c.
9180,1943037.026,.b.bbbbbss.s.sssssss.ppsppssp.spsfpp.ppp.fsfssssssppppsfssppppppppbb
9183,1943503.162,.pssf.spseblbbbbbbbbbsSSfsssppb.sspsppp.sSpss
9184,1943741.273,bb.bppflbbbpspws.p.p.lpcnnnbbbb.bvb.f.f.fccc.c.nn.n.b.
9188,1945409.635,Sl.SSlSsSSSsSsS.slsSSSelSlSlSppSpssSebb.pppslSlspppSlsssssSSb.bsSSSsbbfsssspp.b
9189,1945437.263,.blccl.ss.p.pbs
9191,1946102.837,bbbbb.bblbbbbbllbbSbbb.lbbbc.bb.pwsswsb.bbbbbbbbbb.n.bccb.b.bb.cbbbbbbbbbb.f.s.bbse.sssssppbpbbs.ss
9193,1946426.253,pppesesppbppp
9195,1946921.209,.plbslS.Sbssffsbbbsss
9203,1948535.168,.b.plbbb.bb.
9204,1948542.125,.ffcccccccbppspcs.psccccb.nnnbc.bbbcccnccccccccccccc.cccc.nn
9208,1949784.253,sSSSsSsSbbb.snn
9209,1950069.48,.fffppsf.SbbSSccnnnc
9214,1951225.27,sbsf.ffsl.fb
9219,1952398.038,.pspwpssssp
9221,1953123.468,wswwspppwpps.swpwswppsp
9224,1954123.178,.b.b.Sp.b.b.b.cc.c.f.ss.bb.bb.b.ttt.bbpp
9225,1954271.77,bb.tnttt.tsss.ssss.ftttlwpsslttttt.bt.tc.t.
9226,1954582.24,SlSbSfSSplspSppSpppppppppSsSpSSsSsS
9227,1954592.443,sSSsSSsSpeSSSpSSSpppSSssSpsSsSssSp.pSsSpps
9228,1954867.919,.n.b.fff.f.cccccS.cbs.SSlbbbSslbblS.l
9229,1954987.906,sswswwsssssss
9230,1955039.147,.p.c.sspe.l.cp.sw.lbpsc.c.ppp.sppppsp.c.sc.l.c.cc.c.cccc.bpc.lss.
9234,1955794.385,cb.b.s.SSpSs.pSSpSp.bb.ppbSbbSpppSbbbb.bbbb.vfb.
9239,1956253.238,.lbbbbbbb.ppbbb
9241,1956584.393,.bfSppsSnnnn
9244,1957115.219,.b.bbbbSspssbbbbbls.pfbbbbbbbbb.s
9245,1957143.811,bsSSsSssSssSSsSSsSSl.sSsSsSlss.b.cbbl
9247,1957624.708,ppwssssswsbbsspps
9248,1957805.236,fssf.ff.pf.pp.sslppseswp
9254,1958068.195,.n.nnnnnnnn.
